input_seq_id;hit_num;accession_id;definition
185_plasma_Chelyabinsk;31;JX290249;HIV-1 isolate 10RU5983 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;32;KF374811;HIV-1 isolate 11RU12094 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;33;KF374803;HIV-1 isolate 11RU11953 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;34;KF374778;HIV-1 isolate 11RU10361 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;35;KF374727;HIV-1 isolate 11RU9416 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;36;KF374722;HIV-1 isolate 12RU7005 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;37;MG211539;HIV-1 isolate 14Tomsk09 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;38;KF374839;HIV-1 isolate 12RU16911 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;39;KF374837;HIV-1 isolate 12RU16448 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;40;KF374802;HIV-1 isolate 11RU11952 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;41;KF374798;HIV-1 isolate 11RU11900 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;42;KF374760;HIV-1 isolate 11RU9795 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;43;KF374757;HIV-1 isolate 11RU9785 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;44;KF374754;HIV-1 isolate 11RU9770 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;45;KF374751;HIV-1 isolate 11RU9754 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;46;KF374723;HIV-1 isolate 12RU7006 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;47;KF374713;HIV-1 isolate 12RU6986 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;48;KF374711;HIV-1 isolate 12RU6984 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;49;JX500699;HIV-1 isolate 10RU5983 from Russia, partial genome
185_plasma_Chelyabinsk;50;JX290262;HIV-1 isolate 10RU6637 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;51;JX290255;HIV-1 isolate 10RU6311 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;52;JN230353;HIV-1 strain 10RU6637 from Russia, partial genome
185_plasma_Chelyabinsk;53;MG211581;HIV-1 isolate 16Tomsk2223 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;54;KF374779;HIV-1 isolate 11RU10367 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;55;KF374736;HIV-1 isolate 11RU9631 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;56;MG211577;HIV-1 isolate 16Tomsk2045 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;57;MG211562;HIV-1 isolate 15Tomsk22 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;58;KF374827;HIV-1 isolate 11RU13095 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;59;KF374800;HIV-1 isolate 11RU11907 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;60;KF374745;HIV-1 isolate 11RU9665 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;61;KF374732;HIV-1 isolate 11RU9489 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;62;JX290259;HIV-1 isolate 10RU6443 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;63;MG211620;HIV-1 isolate 16Tomsk3331 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;64;KF374824;HIV-1 isolate 11RU13053 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;65;KF374817;HIV-1 isolate 11RU12135 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;66;KF374771;HIV-1 isolate 11RU9901 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;67;MG211545;HIV-1 isolate 14Tomsk64 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;68;KX574381;HIV-1 isolate Kemerovo49 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;69;KF374845;HIV-1 isolate 12RU473n from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;70;KF374826;HIV-1 isolate 11RU13061 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;71;KF374809;HIV-1 isolate 11RU12081 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;72;MT101833;HIV-1 isolate 16RU64 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;73;MT101813;HIV-1 isolate 16RU22 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;74;MG211585;HIV-1 isolate 16Tomsk2290 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;75;MG211573;HIV-1 isolate 15Tomsk41 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;76;KF374830;HIV-1 isolate 12RU15214 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;77;KF374805;HIV-1 isolate 11RU11980 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;78;KF374789;HIV-1 isolate 11RU10482 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;79;KF374748;HIV-1 isolate 11RU9681 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;80;KF374741;HIV-1 isolate 11RU9655 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;81;KF374721;HIV-1 isolate 12RU7004 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;82;JX500701;HIV-1 isolate 09RU4829 from Russia, partial genome
185_plasma_Chelyabinsk;83;MN649290;HIV-1 isolate 01_Omsk2 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;84;MG211599;HIV-1 isolate 16Tomsk2628 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;85;MG211578;HIV-1 isolate 16Tomsk2167 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;86;KX574384;HIV-1 isolate Kemerovo54 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;87;KJ197202;"HIV-1 isolate RU_8501 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
185_plasma_Chelyabinsk;88;KX574391;HIV-1 isolate Kemerovo62 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;89;KF374796;HIV-1 isolate 11RU11186 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;90;KF374718;HIV-1 isolate 12RU6997 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;91;MT101799;HIV-1 isolate 16RU01 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;92;MG211613;HIV-1 isolate 16Tomsk2943 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;93;KX574388;HIV-1 isolate Kemerovo58 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;94;KJ197200;"HIV-1 isolate RU_8141 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
185_plasma_Chelyabinsk;95;KF374823;HIV-1 isolate 11RU12160 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;96;KF374791;HIV-1 isolate 11RU10533 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;97;KF374781;HIV-1 isolate 11RU10393 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;98;KF374772;HIV-1 isolate 11RU9907 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;99;KF374767;HIV-1 isolate 11RU9828 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;100;KF374763;HIV-1 isolate 11RU9800 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;101;KF374746;HIV-1 isolate 11RU9674 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;102;JX290257;HIV-1 isolate 10RU6407 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;103;KF374832;HIV-1 isolate 12RU15557 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;104;KF374782;HIV-1 isolate 11RU10394 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;105;MT369988;HIV-1 isolate RU_ERS_1108_2016 from Russia, complete genome
185_plasma_Chelyabinsk;106;MG211588;HIV-1 isolate 16Tomsk2322 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;107;MG211579;HIV-1 isolate 16Tomsk2203 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;108;KF374768;HIV-1 isolate 11RU9832 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;109;KF374756;HIV-1 isolate 11RU9780 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;110;KF374749;HIV-1 isolate 11RU9705 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;111;MK984160;HIV-1 isolate T11.17 from Russia, complete genome
185_plasma_Chelyabinsk;112;MG211574;HIV-1 isolate 15Tomsk45 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;113;KX574373;HIV-1 isolate Kemerovo39 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;114;KX574371;HIV-1 isolate Kemerovo36 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;115;KF374831;HIV-1 isolate 12RU15550 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;116;KF374825;HIV-1 isolate 11RU13060 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;117;KF374786;HIV-1 isolate 11RU10471 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;118;KF374784;HIV-1 isolate 11RU10400 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;119;KF374726;HIV-1 isolate 11RU9405 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;120;MW229218;HIV-1 isolate 35_KRS_01.19 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;121;KX640182;HIV-1 isolate Tyumen33 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;122;MW229217;HIV-1 isolate 34_KRS_01.19 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;123;MT101827;"HIV-1 isolate 16RU43 nonfunctional pol protein (pol) gene, partial sequence; and gag protein (gag) gene, partial cds"
185_plasma_Chelyabinsk;124;MK002569;HIV-1 isolate 10_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;125;MG264382;HIV-1 isolate KBR01 from Russia pol protein-like (pol) gene, partial sequence
185_plasma_Chelyabinsk;126;KX574377;HIV-1 isolate Kemerovo45 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;127;KF374801;HIV-1 isolate 11RU11948 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;128;KF374766;HIV-1 isolate 11RU9826 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;129;MT101822;HIV-1 isolate 16RU34 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;130;MT101800;HIV-1 isolate 16RU03 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;131;MK245769;HIV-1 isolate 381_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;132;MK002586;HIV-1 isolate 101_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;133;MG211592;HIV-1 isolate 16Tomsk2533 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;134;MG211548;HIV-1 isolate 15Tomsk03 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;135;KX574372;HIV-1 isolate Kemerovo37 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;136;KX574367;HIV-1 isolate Kemerovo29 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;137;KF374813;HIV-1 isolate 11RU12101 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;138;KF374807;HIV-1 isolate 11RU11984 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;139;KF374774;HIV-1 isolate 11RU9928 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;140;KF374744;HIV-1 isolate 11RU9664 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;141;KF374739;HIV-1 isolate 11RU9650 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;142;MK002587;HIV-1 isolate 105_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;143;MG211615;HIV-1 isolate 16Tomsk2964 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;144;MG211590;HIV-1 isolate 16Tomsk2344 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;145;MK002573;HIV-1 isolate 17_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;146;KX574359;HIV-1 isolate Kemerovo09 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;147;MT101834;HIV-1 isolate 16RU67 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;148;MT101817;HIV-1 isolate 16RU28 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;149;MK245770;HIV-1 isolate 425_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;150;MK002588;HIV-1 isolate 106_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;151;MG211627;HIV-1 isolate 16Tomsk6591 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;152;KX574390;HIV-1 isolate Kemerovo61 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;153;KX574366;HIV-1 isolate Kemerovo25 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;154;KF374833;HIV-1 isolate 12RU15565 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;155;KF374818;HIV-1 isolate 11RU12144 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;156;KF374775;HIV-1 isolate 11RU9932 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;157;KF374750;HIV-1 isolate 11RU9753 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;158;KF374737;HIV-1 isolate 11RU9637 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;159;MG211591;HIV-1 isolate 16Tomsk2532 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;160;KF374793;HIV-1 isolate 11RU10769 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;161;MG211589;HIV-1 isolate 16Tomsk2326 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;162;KF374812;HIV-1 isolate 11RU12100 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;163;KF374780;HIV-1 isolate 11RU10379 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;164;JX500702;HIV-1 isolate 10RU6366 from Russia, partial genome
185_plasma_Chelyabinsk;165;JX290269;HIV-1 isolate 10RU6837 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;166;MT369985;HIV-1 isolate RU_ERS_1105_2016 from Russia, complete genome
185_plasma_Chelyabinsk;167;MK002579;HIV-1 isolate 71_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;168;MK002576;HIV-1 isolate 47_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;169;MK002571;HIV-1 isolate 14_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;170;MG211619;HIV-1 isolate 16Tomsk3330 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;171;MG211604;HIV-1 isolate 16Tomsk2717 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;172;MG211572;HIV-1 isolate 15Tomsk39 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;173;MG211567;HIV-1 isolate 15Tomsk32 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;174;MG211565;HIV-1 isolate 15Tomsk30 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;175;MG211550;HIV-1 isolate 15Tomsk05 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;176;KX574379;HIV-1 isolate Kemerovo47 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;177;KX574360;HIV-1 isolate Kemerovo10 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;178;KF374804;HIV-1 isolate 11RU11955 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;179;KF374753;HIV-1 isolate 11RU9760 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;180;KF374729;HIV-1 isolate 11RU9456 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;181;KF374724;HIV-1 isolate 12RU7012 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;182;KF374710;HIV-1 isolate 12RU6982 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;183;JX290268;HIV-1 isolate 10RU6829 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;184;MT369991;HIV-1 isolate RU_ERS_1111_2016 from Russia, complete genome
185_plasma_Chelyabinsk;185;MT101828;HIV-1 isolate 16RU48 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;186;MG211621;HIV-1 isolate 16Tomsk3344 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;187;MG211580;HIV-1 isolate 16Tomsk2221 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;188;MK002577;HIV-1 isolate 58_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;189;MG211609;HIV-1 isolate 16Tomsk2848 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;190;MG211593;HIV-1 isolate 16Tomsk2567 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;191;KF374758;HIV-1 isolate 11RU9788 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;192;MT101814;HIV-1 isolate 16RU23 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;193;MN649310;HIV-1 isolate 34_Omsk2 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;194;MN649302;HIV-1 isolate 19_Omsk2 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;195;MK002567;HIV-1 isolate 04_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;196;MH543311;HIV-1 isolate 359_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;197;MG211551;HIV-1 isolate 15Tomsk06 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;198;MG211540;HIV-1 isolate 14Tomsk14 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;199;KX574387;HIV-1 isolate Kemerovo56.1 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;200;KF374846;HIV-1 isolate 12RU474n from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;201;KF374844;HIV-1 isolate 12RU412n from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;202;KF374829;HIV-1 isolate 12RU15176 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;203;KF374788;HIV-1 isolate 11RU10479 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;204;KF374773;HIV-1 isolate 11RU9923 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;205;KF374759;HIV-1 isolate 11RU9792 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;206;MG211583;HIV-1 isolate 16Tomsk2235 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;207;KX640181;HIV-1 isolate Tyumen19 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;208;KF374843;HIV-1 isolate 12RU39p from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;209;MT101826;HIV-1 isolate 16RU42 pol protein (pol) and gag protein (gag) genes, partial cds
185_plasma_Chelyabinsk;210;MK002590;HIV-1 isolate 117_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;211;MK002572;HIV-1 isolate 15_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;212;MG211622;HIV-1 isolate 16Tomsk3348 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;213;KX574378;HIV-1 isolate Kemerovo46 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;214;KF374755;HIV-1 isolate 11RU9779 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;215;MH543307;HIV-1 isolate 306_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;216;MG211623;HIV-1 isolate 16Tomsk3577 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;217;MG211603;HIV-1 isolate 16Tomsk2684 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;218;MG211559;HIV-1 isolate 15Tomsk18 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;219;MG211553;HIV-1 isolate 15Tomsk09 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;220;KX574369;HIV-1 isolate Kemerovo32 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;221;KX574357;HIV-1 isolate Kemerovo01 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;222;KF374848;HIV-1 isolate 13RU105 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;223;KF374752;HIV-1 isolate 11RU9759 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;224;AY829214;"HIV-1 isolate 02UZ0683 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), truncated envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
185_plasma_Chelyabinsk;225;AY829207;"HIV-1 isolate 02UZ710 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
185_plasma_Chelyabinsk;226;MG211587;HIV-1 isolate 16Tomsk2301 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;227;MG211558;HIV-1 isolate 15Tomsk17 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;228;MG211624;HIV-1 isolate 16Tomsk3589 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;229;MG211538;HIV-1 isolate 14Tomsk04 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;230;KF374797;HIV-1 isolate 11RU11897 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;231;KF374731;HIV-1 isolate 11RU9479 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;232;JX500704;HIV-1 isolate 10RU6829 from Russia, partial genome
185_plasma_Chelyabinsk;233;MK002570;HIV-1 isolate 13_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;234;MH543299;HIV-1 isolate 37_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;235;KX574376;HIV-1 isolate Kemerovo44 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;236;KF374850;HIV-1 isolate 13RU196 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;237;KF374795;HIV-1 isolate 11RU10887 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;238;KF374790;HIV-1 isolate 11RU10521 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;239;KF374787;HIV-1 isolate 11RU10472 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;240;KF374785;HIV-1 isolate 11RU10469 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;241;KF374712;HIV-1 isolate 12RU6985 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;242;KX574362;HIV-1 isolate Kemerovo21 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;243;MK984159;HIV-1 isolate MtBs.18 from Russia, complete genome
185_plasma_Chelyabinsk;244;MK002574;HIV-1 isolate 19_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;245;MG211571;HIV-1 isolate 15Tomsk38 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;246;KX574389;HIV-1 isolate Kemerovo59 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;247;KF374840;HIV-1 isolate 12RU16919 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;248;MH543310;HIV-1 isolate 357_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;249;MH543216;HIV-1 isolate 301_TAJ from Tajikistan pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;250;MG211596;HIV-1 isolate 16Tomsk2611 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;251;MG211582;HIV-1 isolate 16Tomsk2228 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;252;MG211555;HIV-1 isolate 15Tomsk11 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;253;MG211542;HIV-1 isolate 14Tomsk35 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;254;MG211541;HIV-1 isolate 14Tomsk23 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;255;KJ197201;"HIV-1 isolate RU_8169 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
185_plasma_Chelyabinsk;256;KF374834;HIV-1 isolate 12RU15569 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;257;KF374808;HIV-1 isolate 11RU12079 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;258;MG211612;HIV-1 isolate 16Tomsk2925 from Russia pol protein (pol) gene, partial cds
185_plasma_Chelyabinsk;259;MG211606;HIV-1 isolate 16Tomsk2745 from Russia pol protein (pol) gene, partial cds
